file,study,config_dir,in_manifest,category,deck_relevance
figs/s3/stephan_anthro/phylo_gls_region_jpgs/phylo_gls_Nucleus_subthalamicus_Luysi.jpg,s3,figs/s3/stephan_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/stephan_anthro/phylo_gls_region_jpgs/phylo_gls_Pallidum.jpg,s3,figs/s3/stephan_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/stephan_anthro/phylo_gls_region_jpgs/phylo_gls_Striatum.jpg,s3,figs/s3/stephan_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_plots.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_human_brain_mosaicism.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_human_brain_mosaicism.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_loess_errorbars_BM_rCMRGlc_by_cortical2_group.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_loess_errorbars_BM_rCMRGlc_by_cortical2_group.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_loess_errorbars_BM_rCMRGlc_by_cortical3_group.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_loess_errorbars_BM_rCMRGlc_by_cortical3_group.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_pagel_lambda_profile.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_pagel_lambda_profile.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_polynomial_comparison_BM_rCMRGlc_by_cortical2_group.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_polynomial_comparison_BM_rCMRGlc_by_cortical2_group.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_polynomial_comparison_BM_rCMRGlc_by_cortical3_group.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_polynomial_comparison_BM_rCMRGlc_by_cortical3_group.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_prediction_BM_vs_pagel.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_prediction_BM_vs_pagel.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_quadratic_CI_BM_rCMRGlc_by_cortical2_group.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_quadratic_CI_BM_rCMRGlc_by_cortical2_group.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_quadratic_CI_BM_rCMRGlc_by_cortical3_group.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_quadratic_CI_BM_rCMRGlc_by_cortical3_group.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_standardized_prediction_error.pdf,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/plot_standardized_prediction_error.png,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Amygdala.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Area_striata_grey.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Capsula_interna.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Cerebellum.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Corpus_geniculatum_laterale.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Hippocampus.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Insular_cortex_grey.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Mesencephalon.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Neocortex_grey.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Neocortex_white.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Nucleus_subthalamicus_Luysi.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Pallidum.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/cortical/phylo_gls_region_jpgs/phylo_gls_Striatum.jpg,s3,figs/s3/cortical,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/phase1/plot_clade_composition_by_region.pdf,s3,figs/s3/phase1,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/phase1/plot_clade_composition_by_region.png,s3,figs/s3/phase1,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/phase1/plot_common_N_cliff.pdf,s3,figs/s3/phase1,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/phase1/plot_common_N_cliff.png,s3,figs/s3/phase1,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_plots.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_plots_combined.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_plots_combined.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_plots_combined.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_plots_combined_mu_adjusted.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_plots_combined_mu_adjusted.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_plots_combined_mu_adjusted.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_human_brain_mosaicism.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_human_brain_mosaicism.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_human_brain_mosaicism_BM_only.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_human_brain_mosaicism_BM_only.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_human_brain_mosaicism_pagelML_BM.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_human_brain_mosaicism_pagelML_BM.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_linear_CI_BM_rCMRGlc.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_linear_CI_BM_rCMRGlc.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_linear_comparison_12way.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_linear_comparison_12way.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_linear_comparison_12way.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_loess_errorbars_BM_rCMRGlc.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_loess_errorbars_BM_rCMRGlc.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_pagel_lambda_profile.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_pagel_lambda_profile.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_polynomial_comparison_BM_rCMRGlc.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_polynomial_comparison_BM_rCMRGlc.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_prediction_BM_vs_pagel.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_prediction_BM_vs_pagel.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_scatter_spearman_BM_rCMRGlc.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_scatter_spearman_BM_rCMRGlc.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_standardized_prediction_error.pdf,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/plot_standardized_prediction_error.png,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Amygdala.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Area_striata_grey.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Capsula_interna.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Cerebellum.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Corpus_geniculatum_laterale.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Hippocampus.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Insular_cortex_grey.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Mesencephalon.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Neocortex_grey.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Neocortex_white.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Nucleus_dentatus_cerebelli.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Nucleus_subthalamicus_Luysi.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Pallidum.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/merged_histological_anthro/phylo_gls_region_jpgs/phylo_gls_Striatum.jpg,s3,figs/s3/merged_histological_anthro,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_plots.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_human_brain_mosaicism.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_human_brain_mosaicism.png,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_loess_errorbars_BM_rCMRGlc_by_telencephalon_group.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_loess_errorbars_BM_rCMRGlc_by_telencephalon_group.png,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_pagel_lambda_profile.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_pagel_lambda_profile.png,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_polynomial_comparison_BM_rCMRGlc_by_telencephalon_group.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_polynomial_comparison_BM_rCMRGlc_by_telencephalon_group.png,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_prediction_BM_vs_pagel.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_prediction_BM_vs_pagel.png,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_quadratic_CI_BM_rCMRGlc_by_telencephalon_group.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_quadratic_CI_BM_rCMRGlc_by_telencephalon_group.png,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_standardized_prediction_error.pdf,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/plot_standardized_prediction_error.png,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Amygdala.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Area_striata_grey.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Capsula_interna.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Cerebellum.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Corpus_geniculatum_laterale.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Hippocampus.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Insular_cortex_grey.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Mesencephalon.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Neocortex_grey.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Neocortex_white.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Nucleus_subthalamicus_Luysi.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Pallidum.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s3/telencephalon/phylo_gls_region_jpgs/phylo_gls_Striatum.jpg,s3,figs/s3/telencephalon,N,script_output_untracked,no (diagnostic config sweep)
figs/s4/budget_residual_vs_volume.png,s4,figs/s4,Y,manifest_output,yes (slide 69)
figs/s4/budget_significance.pdf,s4,figs/s4,Y,manifest_output,yes (slide 69)
figs/s4/budget_significance.png,s4,figs/s4,Y,manifest_output,yes (slide 69)
figs/s4/cerebellum_species_budget.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/cerebellum_specimen_budget.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/cerebellum_volume_timeline.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/cerebellum_volume_timeline_logage.pdf,s4,figs/s4,Y,manifest_output,yes (slide 68)
figs/s4/cerebellum_volume_timeline_logage.png,s4,figs/s4,Y,manifest_output,yes (slide 68)
figs/s4/cerebellum_volume_timeline_logage_flipped.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/endocranial_region_budgets.pdf,s4,figs/s4,Y,manifest_output,yes (slide 65)
figs/s4/endocranial_region_budgets.png,s4,figs/s4,Y,manifest_output,yes (slide 65)
figs/s4/endocranial_region_cost_pie_3species.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/endocranial_region_cost_pie_3species_volctx.pdf,s4,figs/s4,Y,manifest_output,yes (slide 45)
figs/s4/endocranial_region_cost_pie_3species_volctx.png,s4,figs/s4,Y,manifest_output,yes (slide 45)
figs/s4/endocranial_region_volume_pie.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/endocranial_region_volume_pie_3species.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/rcmrglc_vs_fig3a_deviation.pdf,s4,figs/s4,Y,manifest_output,yes (slide 43)
figs/s4/rcmrglc_vs_fig3a_deviation.png,s4,figs/s4,Y,manifest_output,yes (slide 43)
figs/s4/rcmrglc_vs_fig3a_deviation_fit.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/species_budget_ci.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/volume_timeline.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/volume_timeline_logage.png,s4,figs/s4,N,script_output_untracked,no (variant/extra render)
figs/s4/volume_timeline_logage_flipped.pdf,s4,figs/s4,Y,manifest_output,yes (slide 46)
figs/s4/volume_timeline_logage_flipped.png,s4,figs/s4,Y,manifest_output,yes (slide 46)
figs/traits/neocortex_gray_white.pdf,traits,figs/traits,Y,manifest_output,yes (slide 8)
figs/traits/neocortex_gray_white.png,traits,figs/traits,Y,manifest_output,yes (slide 8)
figs/s3v2/all/phylo_gls_region_plots.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_human_brain_mosaicism.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_human_brain_mosaicism.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_loess_errorbars_BM_rCMRGlc.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_loess_errorbars_BM_rCMRGlc.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_pagel_lambda_profile.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_pagel_lambda_profile.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_polynomial_comparison_BM_rCMRGlc.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_polynomial_comparison_BM_rCMRGlc.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_prediction_BM_vs_pagel.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_prediction_BM_vs_pagel.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_quadratic_CI_BM_rCMRGlc.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_quadratic_CI_BM_rCMRGlc.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_quadratic_comparison_12way.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_quadratic_comparison_12way.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_quadratic_comparison_12way.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_standardized_prediction_error.pdf,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/plot_standardized_prediction_error.png,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Amygdala.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Area_striata_grey.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Capsula_interna.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Cerebellum.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Corpus_geniculatum_laterale.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Hippocampus.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Insular_cortex_grey.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Mesencephalon.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Neocortex_grey.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Neocortex_white.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Nucleus_subthalamicus_Luysi.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Pallidum.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s3v2/all/phylo_gls_region_jpgs/phylo_gls_Striatum.jpg,s3v2,figs/s3v2/all,N,script_output_untracked,no (diagnostic config sweep)
figs/s1a/p_counts.jpg,s1a,figs/s1a,Y,manifest_output,yes (slide 58)
figs/s1a/p_counts.pdf,s1a,figs/s1a,Y,manifest_output,yes (slide 58)
figs/s1a/p_densities.jpg,s1a,figs/s1a,Y,manifest_output,yes (slide 18)
figs/s1a/p_densities.pdf,s1a,figs/s1a,Y,manifest_output,yes (slide 18)
figs/s1a/stereology_pies/Pie_Counts_Amygdala.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Counts_Cerebral_Cortex.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Counts_Frontal.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Counts_Occipital.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Counts_Parietal.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Counts_Temporal.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Density_Amygdala.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Density_Cerebral_Cortex.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Density_Frontal.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Density_Occipital.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Density_Parietal.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1a/stereology_pies/Pie_Density_Temporal.png,s1a,figs/s1a/stereology_pies,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_all_regions_cortex_highlight.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_all_regions_cortex_highlight.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_all_regions_with_jorstad_cortex_overlay.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_all_regions_with_jorstad_cortex_overlay.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_all_regions_with_jorstad_cortex_overlay_raw_EI.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_all_regions_with_jorstad_cortex_overlay_raw_EI.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
